order_item_id,order_id,product_id,quantity,unit_price
ITEM_0002982,ORD_001713,PROD_0010,2,59.99
ITEM_0002983,ORD_001714,PROD_0007,3,24.99
ITEM_0002984,ORD_001715,PROD_0017,2,29.99
ITEM_0002985,ORD_001716,PROD_0020,2,85.0
ITEM_0002986,ORD_001717,PROD_0006,1,89.99
ITEM_0002987,ORD_001717,PROD_0015,3,29.99
ITEM_0002988,ORD_001718,PROD_0020,2,85.0
ITEM_0002989,ORD_001718,PROD_0005,1,39.99
ITEM_0002990,ORD_001719,PROD_0012,3,110.0
ITEM_0002991,ORD_001719,PROD_0013,2,69.99
ITEM_0002992,ORD_001720,PROD_0019,2,34.99
ITEM_0002993,ORD_001720,PROD_0017,2,29.99
ITEM_0002994,ORD_001720,PROD_0014,1,19.99
ITEM_0002995,ORD_001721,PROD_0011,3,149.99
ITEM_0002996,ORD_001722,PROD_0012,1,110.0
ITEM_0002997,ORD_001722,PROD_0011,3,149.99
ITEM_0002998,ORD_001723,PROD_0003,1,129.99
ITEM_0002999,ORD_001723,PROD_0014,1,19.99
ITEM_0003000,ORD_001723,PROD_0011,1,149.99
ITEM_0003001,ORD_001724,PROD_0019,3,34.99
ITEM_0003002,ORD_001724,PROD_0008,1,119.99
ITEM_0003003,ORD_001725,PROD_0001,1,79.99
ITEM_0003004,ORD_001726,PROD_0018,2,22.99
ITEM_0003005,ORD_001726,PROD_0006,2,89.99
ITEM_0003006,ORD_001727,PROD_0013,1,69.99
ITEM_0003007,ORD_001727,PROD_0019,2,34.99
ITEM_0003008,ORD_001728,PROD_0008,1,119.99
ITEM_0003009,ORD_001728,PROD_0014,3,19.99
ITEM_0003010,ORD_001728,PROD_0015,1,29.99
ITEM_0003011,ORD_001728,PROD_0018,1,22.99
ITEM_0003012,ORD_001729,PROD_0012,1,110.0
ITEM_0003013,ORD_001729,PROD_0010,1,59.99
ITEM_0003014,ORD_001730,PROD_0007,1,24.99
ITEM_0003015,ORD_001730,PROD_0003,3,129.99
ITEM_0003016,ORD_001731,PROD_0013,3,69.99
ITEM_0003017,ORD_001732,PROD_0007,2,24.99
ITEM_0003018,ORD_001733,PROD_0013,1,69.99
ITEM_0003019,ORD_001733,PROD_0017,1,29.99
ITEM_0003020,ORD_001734,PROD_0009,3,34.99
ITEM_0003021,ORD_001735,PROD_0019,3,34.99
ITEM_0003022,ORD_001736,PROD_0013,2,69.99
ITEM_0003023,ORD_001736,PROD_0018,1,22.99
ITEM_0003024,ORD_001737,PROD_0004,3,49.99
ITEM_0003025,ORD_001737,PROD_0016,1,39.99
ITEM_0003026,ORD_001738,PROD_0019,1,34.99
ITEM_0003027,ORD_001738,PROD_0020,1,85.0
ITEM_0003028,ORD_001739,PROD_0007,2,24.99
ITEM_0003029,ORD_001739,PROD_0014,3,19.99
ITEM_0003030,ORD_001739,PROD_0006,3,89.99
ITEM_0003031,ORD_001740,PROD_0018,2,22.99
ITEM_0003032,ORD_001741,PROD_0019,2,34.99
ITEM_0003033,ORD_001741,PROD_0018,1,22.99
ITEM_0003034,ORD_001741,PROD_0007,2,24.99
ITEM_0003035,ORD_001741,PROD_0011,3,149.99
ITEM_0003036,ORD_001742,PROD_0016,1,39.99
ITEM_0003037,ORD_001742,PROD_0008,1,119.99
ITEM_0003038,ORD_001743,PROD_0019,3,34.99
ITEM_0003039,ORD_001743,PROD_0016,2,39.99
ITEM_0003040,ORD_001743,PROD_0004,1,49.99
ITEM_0003041,ORD_001744,PROD_0002,2,199.99
ITEM_0003042,ORD_001745,PROD_0016,3,39.99
ITEM_0003043,ORD_001746,PROD_0005,1,39.99
ITEM_0003044,ORD_001747,PROD_0002,1,199.99
ITEM_0003045,ORD_001747,PROD_0018,2,22.99
ITEM_0003046,ORD_001748,PROD_0015,2,29.99
ITEM_0003047,ORD_001748,PROD_0017,2,29.99
ITEM_0003048,ORD_001749,PROD_0012,3,110.0
ITEM_0003049,ORD_001749,PROD_0017,3,29.99
ITEM_0003050,ORD_001750,PROD_0009,3,34.99
ITEM_0003051,ORD_001751,PROD_0019,1,34.99
ITEM_0003052,ORD_001751,PROD_0011,1,149.99
ITEM_0003053,ORD_001751,PROD_0004,3,49.99
ITEM_0003054,ORD_001752,PROD_0019,3,34.99
ITEM_0003055,ORD_001752,PROD_0006,1,89.99
ITEM_0003056,ORD_001753,PROD_0017,1,29.99
ITEM_0003057,ORD_001754,PROD_0016,2,39.99
ITEM_0003058,ORD_001755,PROD_0005,1,39.99
ITEM_0003059,ORD_001756,PROD_0015,1,29.99
ITEM_0003060,ORD_001756,PROD_0014,3,19.99
ITEM_0003061,ORD_001756,PROD_0020,3,85.0
ITEM_0003062,ORD_001757,PROD_0013,1,69.99
ITEM_0003063,ORD_001758,PROD_0011,2,149.99
ITEM_0003064,ORD_001759,PROD_0007,2,24.99
ITEM_0003065,ORD_001759,PROD_0002,2,199.99
ITEM_0003066,ORD_001759,PROD_0010,1,59.99
ITEM_0003067,ORD_001760,PROD_0010,2,59.99
ITEM_0003068,ORD_001761,PROD_0018,1,22.99
ITEM_0003069,ORD_001762,PROD_0011,2,149.99
ITEM_0003070,ORD_001762,PROD_0005,1,39.99
ITEM_0003071,ORD_001763,PROD_0012,1,110.0
ITEM_0003072,ORD_001763,PROD_0013,3,69.99
ITEM_0003073,ORD_001763,PROD_0003,3,129.99
ITEM_0003074,ORD_001764,PROD_0019,1,34.99
ITEM_0003075,ORD_001765,PROD_0007,2,24.99
ITEM_0003076,ORD_001766,PROD_0005,1,39.99
ITEM_0003077,ORD_001767,PROD_0016,2,39.99
ITEM_0003078,ORD_001768,PROD_0016,3,39.99
ITEM_0003079,ORD_001769,PROD_0003,2,129.99
ITEM_0003080,ORD_001769,PROD_0014,1,19.99
ITEM_0003081,ORD_001770,PROD_0004,3,49.99
ITEM_0003082,ORD_001770,PROD_0011,3,149.99
ITEM_0003083,ORD_001771,PROD_0010,1,59.99
ITEM_0003084,ORD_001771,PROD_0002,3,199.99
ITEM_0003085,ORD_001772,PROD_0015,1,29.99
ITEM_0003086,ORD_001772,PROD_0012,2,110.0
ITEM_0003087,ORD_001773,PROD_0012,1,110.0
ITEM_0003088,ORD_001773,PROD_0020,2,85.0
ITEM_0003089,ORD_001774,PROD_0009,1,34.99
ITEM_0003090,ORD_001775,PROD_0017,3,29.99
ITEM_0003091,ORD_001775,PROD_0004,2,49.99
ITEM_0003092,ORD_001776,PROD_0009,2,34.99
ITEM_0003093,ORD_001777,PROD_0004,2,49.99
ITEM_0003094,ORD_001778,PROD_0004,2,49.99
ITEM_0003095,ORD_001779,PROD_0015,2,29.99
ITEM_0003096,ORD_001780,PROD_0002,2,199.99
ITEM_0003097,ORD_001781,PROD_0006,2,89.99
ITEM_0003098,ORD_001781,PROD_0004,1,49.99
ITEM_0003099,ORD_001781,PROD_0007,2,24.99
ITEM_0003100,ORD_001782,PROD_0015,2,29.99
ITEM_0003101,ORD_001782,PROD_0014,2,19.99
ITEM_0003102,ORD_001783,PROD_0011,2,149.99
ITEM_0003103,ORD_001783,PROD_0007,1,24.99
ITEM_0003104,ORD_001784,PROD_0013,1,69.99
ITEM_0003105,ORD_001784,PROD_0014,3,19.99
ITEM_0003106,ORD_001784,PROD_0005,1,39.99
ITEM_0003107,ORD_001785,PROD_0001,2,79.99
ITEM_0003108,ORD_001785,PROD_0002,1,199.99
ITEM_0003109,ORD_001785,PROD_0019,2,34.99
ITEM_0003110,ORD_001786,PROD_0003,2,129.99
ITEM_0003111,ORD_001786,PROD_0004,3,49.99
ITEM_0003112,ORD_001787,PROD_0009,3,34.99
ITEM_0003113,ORD_001788,PROD_0009,3,34.99
ITEM_0003114,ORD_001788,PROD_0019,3,34.99
ITEM_0003115,ORD_001789,PROD_0020,3,85.0
ITEM_0003116,ORD_001790,PROD_0017,1,29.99
ITEM_0003117,ORD_001790,PROD_0016,2,39.99
ITEM_0003118,ORD_001791,PROD_0014,3,19.99
ITEM_0003119,ORD_001792,PROD_0004,2,49.99
ITEM_0003120,ORD_001792,PROD_0005,2,39.99
ITEM_0003121,ORD_001792,PROD_0007,3,24.99
ITEM_0003122,ORD_001793,PROD_0011,3,149.99
ITEM_0003123,ORD_001793,PROD_0014,3,19.99
ITEM_0003124,ORD_001793,PROD_0006,3,89.99
ITEM_0003125,ORD_001794,PROD_0020,1,85.0
ITEM_0003126,ORD_001794,PROD_0015,2,29.99
ITEM_0003127,ORD_001794,PROD_0001,3,79.99
ITEM_0003128,ORD_001795,PROD_0017,1,29.99
ITEM_0003129,ORD_001796,PROD_0001,2,79.99
ITEM_0003130,ORD_001796,PROD_0009,3,34.99
ITEM_0003131,ORD_001796,PROD_0004,3,49.99
ITEM_0003132,ORD_001797,PROD_0017,1,29.99
ITEM_0003133,ORD_001797,PROD_0019,2,34.99
ITEM_0003134,ORD_001798,PROD_0017,1,29.99
ITEM_0003135,ORD_001798,PROD_0019,3,34.99
ITEM_0003136,ORD_001798,PROD_0010,2,59.99
ITEM_0003137,ORD_001799,PROD_0006,3,89.99
ITEM_0003138,ORD_001799,PROD_0004,3,49.99
ITEM_0003139,ORD_001800,PROD_0017,1,29.99
ITEM_0003140,ORD_001800,PROD_0012,2,110.0
ITEM_0003141,ORD_001800,PROD_0015,3,29.99
ITEM_0003142,ORD_001800,PROD_0001,1,79.99
ITEM_0003143,ORD_001801,PROD_0003,3,129.99
ITEM_0003144,ORD_001802,PROD_0003,3,129.99
ITEM_0003145,ORD_001803,PROD_0020,2,85.0
ITEM_0003146,ORD_001803,PROD_0014,3,19.99
ITEM_0003147,ORD_001804,PROD_0016,1,39.99
ITEM_0003148,ORD_001804,PROD_0002,3,199.99
ITEM_0003149,ORD_001804,PROD_0009,1,34.99
ITEM_0003150,ORD_001805,PROD_0012,3,110.0
ITEM_0003151,ORD_001806,PROD_0018,3,22.99
ITEM_0003152,ORD_001807,PROD_0015,1,29.99
ITEM_0003153,ORD_001807,PROD_0019,2,34.99
ITEM_0003154,ORD_001808,PROD_0010,3,59.99
ITEM_0003155,ORD_001808,PROD_0013,2,69.99
ITEM_0003156,ORD_001808,PROD_0019,1,34.99
ITEM_0003157,ORD_001809,PROD_0003,3,129.99
ITEM_0003158,ORD_001810,PROD_0012,2,110.0
ITEM_0003159,ORD_001811,PROD_0019,2,34.99
ITEM_0003160,ORD_001812,PROD_0014,1,19.99
ITEM_0003161,ORD_001812,PROD_0005,3,39.99
ITEM_0003162,ORD_001813,PROD_0001,2,79.99
ITEM_0003163,ORD_001814,PROD_0008,1,119.99
ITEM_0003164,ORD_001814,PROD_0012,3,110.0
ITEM_0003165,ORD_001815,PROD_0014,1,19.99
ITEM_0003166,ORD_001816,PROD_0004,1,49.99
ITEM_0003167,ORD_001816,PROD_0013,2,69.99
ITEM_0003168,ORD_001817,PROD_0009,2,34.99
ITEM_0003169,ORD_001818,PROD_0010,1,59.99
ITEM_0003170,ORD_001818,PROD_0009,2,34.99
ITEM_0003171,ORD_001818,PROD_0001,3,79.99
ITEM_0003172,ORD_001819,PROD_0017,3,29.99
ITEM_0003173,ORD_001820,PROD_0018,2,22.99
ITEM_0003174,ORD_001820,PROD_0020,3,85.0
ITEM_0003175,ORD_001821,PROD_0009,1,34.99
ITEM_0003176,ORD_001822,PROD_0013,3,69.99
ITEM_0003177,ORD_001823,PROD_0008,3,119.99
ITEM_0003178,ORD_001823,PROD_0019,2,34.99
ITEM_0003179,ORD_001824,PROD_0003,2,129.99
ITEM_0003180,ORD_001824,PROD_0011,3,149.99
ITEM_0003181,ORD_001825,PROD_0020,2,85.0
ITEM_0003182,ORD_001825,PROD_0006,1,89.99
ITEM_0003183,ORD_001826,PROD_0004,2,49.99
ITEM_0003184,ORD_001827,PROD_0018,1,22.99
ITEM_0003185,ORD_001827,PROD_0020,2,85.0
ITEM_0003186,ORD_001827,PROD_0013,3,69.99
ITEM_0003187,ORD_001828,PROD_0009,2,34.99
ITEM_0003188,ORD_001828,PROD_0011,2,149.99
ITEM_0003189,ORD_001829,PROD_0019,3,34.99
ITEM_0003190,ORD_001829,PROD_0010,2,59.99
ITEM_0003191,ORD_001830,PROD_0013,2,69.99
ITEM_0003192,ORD_001830,PROD_0009,2,34.99
ITEM_0003193,ORD_001830,PROD_0018,1,22.99
ITEM_0003194,ORD_001831,PROD_0001,2,79.99
ITEM_0003195,ORD_001832,PROD_0001,1,79.99
ITEM_0003196,ORD_001832,PROD_0019,1,34.99
ITEM_0003197,ORD_001833,PROD_0005,2,39.99
ITEM_0003198,ORD_001834,PROD_0006,1,89.99
ITEM_0003199,ORD_001834,PROD_0014,2,19.99
ITEM_0003200,ORD_001834,PROD_0011,3,149.99
ITEM_0003201,ORD_001835,PROD_0002,1,199.99
ITEM_0003202,ORD_001836,PROD_0010,2,59.99
ITEM_0003203,ORD_001837,PROD_0011,1,149.99
ITEM_0003204,ORD_001838,PROD_0004,2,49.99
ITEM_0003205,ORD_001839,PROD_0002,2,199.99
ITEM_0003206,ORD_001839,PROD_0001,3,79.99
ITEM_0003207,ORD_001840,PROD_0018,3,22.99
ITEM_0003208,ORD_001840,PROD_0005,3,39.99
ITEM_0003209,ORD_001841,PROD_0001,2,79.99
ITEM_0003210,ORD_001841,PROD_0009,1,34.99
ITEM_0003211,ORD_001841,PROD_0015,3,29.99
ITEM_0003212,ORD_001842,PROD_0004,3,49.99
ITEM_0003213,ORD_001843,PROD_0016,3,39.99
ITEM_0003214,ORD_001843,PROD_0011,3,149.99
ITEM_0003215,ORD_001844,PROD_0018,2,22.99
ITEM_0003216,ORD_001845,PROD_0004,3,49.99
ITEM_0003217,ORD_001846,PROD_0009,2,34.99
ITEM_0003218,ORD_001846,PROD_0002,2,199.99
ITEM_0003219,ORD_001847,PROD_0011,1,149.99
ITEM_0003220,ORD_001847,PROD_0005,1,39.99
ITEM_0003221,ORD_001848,PROD_0010,1,59.99
ITEM_0003222,ORD_001848,PROD_0018,1,22.99
ITEM_0003223,ORD_001848,PROD_0016,3,39.99
ITEM_0003224,ORD_001848,PROD_0003,2,129.99
ITEM_0003225,ORD_001849,PROD_0016,3,39.99
ITEM_0003226,ORD_001849,PROD_0006,2,89.99
ITEM_0003227,ORD_001850,PROD_0012,2,110.0
ITEM_0003228,ORD_001850,PROD_0001,1,79.99
ITEM_0003229,ORD_001850,PROD_0018,1,22.99
ITEM_0003230,ORD_001851,PROD_0002,3,199.99
ITEM_0003231,ORD_001851,PROD_0013,3,69.99
ITEM_0003232,ORD_001852,PROD_0008,1,119.99
ITEM_0003233,ORD_001852,PROD_0011,3,149.99
ITEM_0003234,ORD_001853,PROD_0013,2,69.99
ITEM_0003235,ORD_001854,PROD_0006,3,89.99
ITEM_0003236,ORD_001855,PROD_0002,2,199.99
ITEM_0003237,ORD_001856,PROD_0007,1,24.99
ITEM_0003238,ORD_001856,PROD_0015,3,29.99
ITEM_0003239,ORD_001857,PROD_0004,3,49.99
ITEM_0003240,ORD_001857,PROD_0005,3,39.99
ITEM_0003241,ORD_001858,PROD_0020,3,85.0
ITEM_0003242,ORD_001859,PROD_0020,3,85.0
ITEM_0003243,ORD_001859,PROD_0002,1,199.99
ITEM_0003244,ORD_001859,PROD_0010,2,59.99
ITEM_0003245,ORD_001860,PROD_0009,3,34.99
ITEM_0003246,ORD_001860,PROD_0013,3,69.99
ITEM_0003247,ORD_001861,PROD_0006,3,89.99
ITEM_0003248,ORD_001861,PROD_0009,1,34.99
ITEM_0003249,ORD_001862,PROD_0008,3,119.99
ITEM_0003250,ORD_001862,PROD_0019,3,34.99
ITEM_0003251,ORD_001863,PROD_0006,3,89.99
ITEM_0003252,ORD_001864,PROD_0018,1,22.99
ITEM_0003253,ORD_001864,PROD_0007,1,24.99
ITEM_0003254,ORD_001865,PROD_0001,2,79.99
ITEM_0003255,ORD_001866,PROD_0001,3,79.99
ITEM_0003256,ORD_001867,PROD_0001,1,79.99
ITEM_0003257,ORD_001868,PROD_0008,3,119.99
ITEM_0003258,ORD_001869,PROD_0002,3,199.99
ITEM_0003259,ORD_001869,PROD_0016,1,39.99
ITEM_0003260,ORD_001870,PROD_0019,1,34.99
ITEM_0003261,ORD_001871,PROD_0001,2,79.99
ITEM_0003262,ORD_001871,PROD_0015,2,29.99
ITEM_0003263,ORD_001872,PROD_0015,2,29.99
ITEM_0003264,ORD_001872,PROD_0003,2,129.99
ITEM_0003265,ORD_001873,PROD_0003,2,129.99
ITEM_0003266,ORD_001874,PROD_0008,3,119.99
ITEM_0003267,ORD_001875,PROD_0019,3,34.99
ITEM_0003268,ORD_001875,PROD_0009,3,34.99
ITEM_0003269,ORD_001876,PROD_0014,3,19.99
ITEM_0003270,ORD_001876,PROD_0020,1,85.0
ITEM_0003271,ORD_001877,PROD_0020,2,85.0
ITEM_0003272,ORD_001877,PROD_0013,1,69.99
ITEM_0003273,ORD_001878,PROD_0018,1,22.99
ITEM_0003274,ORD_001879,PROD_0001,1,79.99
ITEM_0003275,ORD_001880,PROD_0013,1,69.99
ITEM_0003276,ORD_001880,PROD_0001,1,79.99
ITEM_0003277,ORD_001881,PROD_0012,3,110.0
ITEM_0003278,ORD_001882,PROD_0003,2,129.99
ITEM_0003279,ORD_001883,PROD_0012,2,110.0
ITEM_0003280,ORD_001883,PROD_0011,2,149.99
ITEM_0003281,ORD_001884,PROD_0005,3,39.99
ITEM_0003282,ORD_001885,PROD_0018,3,22.99
ITEM_0003283,ORD_001886,PROD_0006,2,89.99
ITEM_0003284,ORD_001887,PROD_0002,2,199.99
ITEM_0003285,ORD_001888,PROD_0012,2,110.0
ITEM_0003286,ORD_001888,PROD_0010,3,59.99
ITEM_0003287,ORD_001888,PROD_0020,1,85.0
ITEM_0003288,ORD_001889,PROD_0012,1,110.0
ITEM_0003289,ORD_001890,PROD_0008,2,119.99
ITEM_0003290,ORD_001890,PROD_0011,1,149.99
ITEM_0003291,ORD_001891,PROD_0016,2,39.99
ITEM_0003292,ORD_001891,PROD_0006,3,89.99
ITEM_0003293,ORD_001891,PROD_0017,2,29.99
ITEM_0003294,ORD_001892,PROD_0017,3,29.99
ITEM_0003295,ORD_001893,PROD_0014,2,19.99
ITEM_0003296,ORD_001894,PROD_0012,1,110.0
ITEM_0003297,ORD_001895,PROD_0020,1,85.0
ITEM_0003298,ORD_001895,PROD_0006,2,89.99
ITEM_0003299,ORD_001895,PROD_0015,1,29.99
ITEM_0003300,ORD_001895,PROD_0004,3,49.99
ITEM_0003301,ORD_001896,PROD_0015,1,29.99
ITEM_0003302,ORD_001897,PROD_0014,1,19.99
ITEM_0003303,ORD_001898,PROD_0003,3,129.99
ITEM_0003304,ORD_001898,PROD_0017,2,29.99
ITEM_0003305,ORD_001898,PROD_0010,1,59.99
ITEM_0003306,ORD_001899,PROD_0014,2,19.99
ITEM_0003307,ORD_001899,PROD_0019,2,34.99
ITEM_0003308,ORD_001900,PROD_0004,2,49.99
ITEM_0003309,ORD_001900,PROD_0014,3,19.99
ITEM_0003310,ORD_001900,PROD_0003,1,129.99
ITEM_0003311,ORD_001900,PROD_0017,1,29.99
ITEM_0003312,ORD_001901,PROD_0002,3,199.99
ITEM_0003313,ORD_001902,PROD_0003,2,129.99
ITEM_0003314,ORD_001902,PROD_0015,2,29.99
ITEM_0003315,ORD_001903,PROD_0005,3,39.99
ITEM_0003316,ORD_001903,PROD_0014,2,19.99
ITEM_0003317,ORD_001903,PROD_0017,1,29.99
ITEM_0003318,ORD_001904,PROD_0018,2,22.99
ITEM_0003319,ORD_001905,PROD_0010,2,59.99
ITEM_0003320,ORD_001906,PROD_0010,2,59.99
ITEM_0003321,ORD_001906,PROD_0013,2,69.99
ITEM_0003322,ORD_001906,PROD_0005,2,39.99
ITEM_0003323,ORD_001906,PROD_0002,3,199.99
ITEM_0003324,ORD_001907,PROD_0011,2,149.99
ITEM_0003325,ORD_001908,PROD_0001,2,79.99
ITEM_0003326,ORD_001909,PROD_0010,1,59.99
ITEM_0003327,ORD_001910,PROD_0004,1,49.99
ITEM_0003328,ORD_001910,PROD_0015,2,29.99
ITEM_0003329,ORD_001910,PROD_0017,2,29.99
ITEM_0003330,ORD_001910,PROD_0013,3,69.99
ITEM_0003331,ORD_001911,PROD_0006,2,89.99
ITEM_0003332,ORD_001912,PROD_0009,1,34.99
ITEM_0003333,ORD_001913,PROD_0015,1,29.99
ITEM_0003334,ORD_001914,PROD_0002,1,199.99
ITEM_0003335,ORD_001914,PROD_0003,3,129.99
ITEM_0003336,ORD_001915,PROD_0019,1,34.99
ITEM_0003337,ORD_001915,PROD_0009,2,34.99
ITEM_0003338,ORD_001915,PROD_0015,1,29.99
ITEM_0003339,ORD_001915,PROD_0011,2,149.99
ITEM_0003340,ORD_001916,PROD_0018,3,22.99
ITEM_0003341,ORD_001917,PROD_0003,1,129.99
ITEM_0003342,ORD_001917,PROD_0002,2,199.99
ITEM_0003343,ORD_001917,PROD_0001,3,79.99
ITEM_0003344,ORD_001918,PROD_0004,1,49.99
ITEM_0003345,ORD_001918,PROD_0001,2,79.99
ITEM_0003346,ORD_001918,PROD_0009,1,34.99
ITEM_0003347,ORD_001919,PROD_0010,1,59.99
ITEM_0003348,ORD_001919,PROD_0003,3,129.99
ITEM_0003349,ORD_001919,PROD_0019,2,34.99
ITEM_0003350,ORD_001919,PROD_0020,3,85.0
ITEM_0003351,ORD_001920,PROD_0008,2,119.99
ITEM_0003352,ORD_001921,PROD_0002,3,199.99
ITEM_0003353,ORD_001922,PROD_0013,1,69.99
ITEM_0003354,ORD_001922,PROD_0019,3,34.99
ITEM_0003355,ORD_001923,PROD_0008,3,119.99
ITEM_0003356,ORD_001924,PROD_0007,1,24.99
ITEM_0003357,ORD_001924,PROD_0020,1,85.0
ITEM_0003358,ORD_001924,PROD_0010,1,59.99
ITEM_0003359,ORD_001925,PROD_0006,1,89.99
ITEM_0003360,ORD_001926,PROD_0003,1,129.99
ITEM_0003361,ORD_001926,PROD_0016,2,39.99
ITEM_0003362,ORD_001926,PROD_0007,1,24.99
ITEM_0003363,ORD_001927,PROD_0006,3,89.99
ITEM_0003364,ORD_001927,PROD_0019,3,34.99
ITEM_0003365,ORD_001928,PROD_0008,1,119.99
ITEM_0003366,ORD_001929,PROD_0014,1,19.99
ITEM_0003367,ORD_001930,PROD_0014,1,19.99
ITEM_0003368,ORD_001930,PROD_0017,1,29.99
ITEM_0003369,ORD_001931,PROD_0005,3,39.99
ITEM_0003370,ORD_001932,PROD_0019,3,34.99
ITEM_0003371,ORD_001932,PROD_0018,1,22.99
ITEM_0003372,ORD_001933,PROD_0014,1,19.99
ITEM_0003373,ORD_001933,PROD_0010,1,59.99
ITEM_0003374,ORD_001934,PROD_0005,1,39.99
ITEM_0003375,ORD_001934,PROD_0015,2,29.99
ITEM_0003376,ORD_001934,PROD_0012,2,110.0
ITEM_0003377,ORD_001935,PROD_0001,1,79.99
ITEM_0003378,ORD_001935,PROD_0015,1,29.99
ITEM_0003379,ORD_001936,PROD_0014,3,19.99
ITEM_0003380,ORD_001937,PROD_0017,2,29.99
ITEM_0003381,ORD_001938,PROD_0004,3,49.99
ITEM_0003382,ORD_001939,PROD_0018,2,22.99
ITEM_0003383,ORD_001940,PROD_0006,2,89.99
ITEM_0003384,ORD_001940,PROD_0004,1,49.99
ITEM_0003385,ORD_001940,PROD_0013,2,69.99
ITEM_0003386,ORD_001940,PROD_0017,3,29.99
ITEM_0003387,ORD_001941,PROD_0013,1,69.99
ITEM_0003388,ORD_001941,PROD_0005,3,39.99
ITEM_0003389,ORD_001942,PROD_0004,1,49.99
ITEM_0003390,ORD_001942,PROD_0017,1,29.99
ITEM_0003391,ORD_001942,PROD_0005,1,39.99
ITEM_0003392,ORD_001943,PROD_0018,3,22.99
ITEM_0003393,ORD_001943,PROD_0005,1,39.99
ITEM_0003394,ORD_001944,PROD_0016,3,39.99
ITEM_0003395,ORD_001945,PROD_0014,3,19.99
ITEM_0003396,ORD_001946,PROD_0001,1,79.99
ITEM_0003397,ORD_001947,PROD_0008,2,119.99
ITEM_0003398,ORD_001947,PROD_0005,2,39.99
ITEM_0003399,ORD_001948,PROD_0008,1,119.99
ITEM_0003400,ORD_001948,PROD_0012,2,110.0
ITEM_0003401,ORD_001948,PROD_0007,2,24.99
ITEM_0003402,ORD_001949,PROD_0007,2,24.99
ITEM_0003403,ORD_001950,PROD_0015,1,29.99
ITEM_0003404,ORD_001950,PROD_0020,3,85.0
ITEM_0003405,ORD_001950,PROD_0019,3,34.99
ITEM_0003406,ORD_001951,PROD_0006,2,89.99
ITEM_0003407,ORD_001951,PROD_0003,2,129.99
ITEM_0003408,ORD_001952,PROD_0006,1,89.99
ITEM_0003409,ORD_001953,PROD_0018,2,22.99
ITEM_0003410,ORD_001954,PROD_0007,3,24.99
ITEM_0003411,ORD_001954,PROD_0004,1,49.99
ITEM_0003412,ORD_001955,PROD_0014,3,19.99
ITEM_0003413,ORD_001955,PROD_0013,2,69.99
ITEM_0003414,ORD_001955,PROD_0015,1,29.99
ITEM_0003415,ORD_001956,PROD_0012,2,110.0
ITEM_0003416,ORD_001956,PROD_0020,2,85.0
ITEM_0003417,ORD_001956,PROD_0002,3,199.99
ITEM_0003418,ORD_001957,PROD_0007,1,24.99
ITEM_0003419,ORD_001958,PROD_0001,2,79.99
ITEM_0003420,ORD_001959,PROD_0006,1,89.99
ITEM_0003421,ORD_001960,PROD_0014,3,19.99
ITEM_0003422,ORD_001961,PROD_0005,3,39.99
ITEM_0003423,ORD_001962,PROD_0020,1,85.0
ITEM_0003424,ORD_001962,PROD_0004,3,49.99
ITEM_0003425,ORD_001963,PROD_0020,2,85.0
ITEM_0003426,ORD_001964,PROD_0008,2,119.99
ITEM_0003427,ORD_001965,PROD_0012,2,110.0
ITEM_0003428,ORD_001965,PROD_0018,1,22.99
ITEM_0003429,ORD_001966,PROD_0003,2,129.99
ITEM_0003430,ORD_001967,PROD_0009,2,34.99
ITEM_0003431,ORD_001967,PROD_0012,2,110.0
ITEM_0003432,ORD_001967,PROD_0015,2,29.99
ITEM_0003433,ORD_001967,PROD_0013,2,69.99
ITEM_0003434,ORD_001968,PROD_0009,2,34.99
ITEM_0003435,ORD_001968,PROD_0011,2,149.99
ITEM_0003436,ORD_001969,PROD_0020,2,85.0
ITEM_0003437,ORD_001970,PROD_0011,3,149.99
ITEM_0003438,ORD_001971,PROD_0020,2,85.0
ITEM_0003439,ORD_001972,PROD_0011,2,149.99
ITEM_0003440,ORD_001972,PROD_0012,2,110.0
ITEM_0003441,ORD_001973,PROD_0009,3,34.99
ITEM_0003442,ORD_001974,PROD_0004,3,49.99
ITEM_0003443,ORD_001975,PROD_0006,2,89.99
ITEM_0003444,ORD_001976,PROD_0002,3,199.99
ITEM_0003445,ORD_001976,PROD_0015,2,29.99
ITEM_0003446,ORD_001977,PROD_0001,1,79.99
ITEM_0003447,ORD_001977,PROD_0018,1,22.99
ITEM_0003448,ORD_001977,PROD_0004,1,49.99
ITEM_0003449,ORD_001978,PROD_0003,1,129.99
ITEM_0003450,ORD_001978,PROD_0018,2,22.99
ITEM_0003451,ORD_001979,PROD_0014,1,19.99
ITEM_0003452,ORD_001979,PROD_0017,1,29.99
ITEM_0003453,ORD_001979,PROD_0015,2,29.99
ITEM_0003454,ORD_001980,PROD_0001,1,79.99
ITEM_0003455,ORD_001980,PROD_0017,2,29.99
ITEM_0003456,ORD_001980,PROD_0014,2,19.99
ITEM_0003457,ORD_001981,PROD_0011,2,149.99
ITEM_0003458,ORD_001982,PROD_0002,1,199.99
ITEM_0003459,ORD_001982,PROD_0012,2,110.0
ITEM_0003460,ORD_001982,PROD_0005,2,39.99
ITEM_0003461,ORD_001983,PROD_0002,1,199.99
ITEM_0003462,ORD_001983,PROD_0001,2,79.99
