order_id,customer_id,order_timestamp,payment_method,order_status,shipping_cost,discount_amount
ORD_001653,CUST_00579,2025-03-14 06:09:27,UPI,Completed,9.99,0.0
ORD_001654,CUST_00597,2025-05-25 10:05:09,UPI,Completed,9.99,10.0
ORD_001655,CUST_00851,2026-02-14 02:55:20,UPI,Completed,9.99,0.0
ORD_001656,CUST_00151,2025-12-01 11:46:20,Buy Now Pay Later,Refunded,4.99,10.0
ORD_001657,CUST_00812,2025-07-06 05:05:31,UPI,Completed,0.0,0.0
ORD_001658,CUST_00984,2025-10-09 04:34:30,UPI,Completed,0.0,5.0
ORD_001659,CUST_00469,2025-12-04 21:11:27,PayPal,Completed,9.99,0.0
ORD_001660,CUST_00226,2025-12-16 18:56:25,Buy Now Pay Later,Cancelled,0.0,10.0
ORD_001661,CUST_00848,2026-01-04 02:11:21,PayPal,Completed,9.99,0.0
ORD_001662,CUST_00693,2025-12-20 05:51:32,UPI,Completed,9.99,5.0
ORD_001663,CUST_00646,2025-07-03 18:10:43,PayPal,Completed,0.0,5.0
ORD_001664,CUST_00827,2025-12-18 15:33:00,UPI,Completed,4.99,0.0
ORD_001665,CUST_00247,2026-02-17 11:09:27,PayPal,Completed,4.99,0.0
ORD_001666,CUST_00873,2026-02-13 15:57:44,Credit Card,Refunded,0.0,0.0
ORD_001667,CUST_00516,2025-08-05 01:33:59,Credit Card,Completed,4.99,10.0
ORD_001668,CUST_00969,2026-01-14 15:53:30,Buy Now Pay Later,Completed,4.99,0.0
ORD_001669,CUST_00330,2025-11-24 10:39:48,PayPal,Completed,9.99,15.0
ORD_001670,CUST_00973,2025-12-28 19:50:06,Apple Pay,Cancelled,9.99,0.0
ORD_001671,CUST_00653,2025-08-05 12:46:46,Buy Now Pay Later,Completed,4.99,5.0
ORD_001672,CUST_00401,2025-11-12 14:58:16,UPI,Completed,4.99,15.0
ORD_001673,CUST_00611,2026-01-17 00:29:39,UPI,Completed,4.99,15.0
ORD_001674,CUST_00946,2025-10-17 18:07:53,UPI,Completed,0.0,0.0
ORD_001675,CUST_00547,2025-07-21 07:42:47,Apple Pay,Completed,0.0,0.0
ORD_001676,CUST_00354,2026-02-01 08:48:22,PayPal,Completed,0.0,5.0
ORD_001677,CUST_00695,2025-07-06 22:16:18,UPI,Completed,0.0,0.0
ORD_001678,CUST_00686,2025-11-26 23:01:25,UPI,Completed,4.99,10.0
ORD_001679,CUST_00195,2025-09-22 09:17:54,Apple Pay,Completed,4.99,0.0
ORD_001680,CUST_00051,2025-08-09 00:18:35,Buy Now Pay Later,Refunded,4.99,5.0
ORD_001681,CUST_00997,2025-11-22 14:40:03,PayPal,Completed,4.99,0.0
ORD_001682,CUST_00257,2025-11-30 20:08:44,UPI,Completed,4.99,0.0
ORD_001683,CUST_00526,2025-10-17 02:59:03,UPI,Completed,0.0,15.0
ORD_001684,CUST_00550,2026-02-05 13:17:04,UPI,Completed,9.99,0.0
ORD_001685,CUST_00587,2026-02-01 16:11:21,PayPal,Completed,4.99,0.0
ORD_001686,CUST_00898,2025-08-09 02:01:34,Apple Pay,Refunded,0.0,5.0
ORD_001687,CUST_00587,2025-12-26 04:54:49,UPI,Cancelled,9.99,10.0
ORD_001688,CUST_00698,2025-04-21 10:15:51,PayPal,Completed,4.99,5.0
ORD_001689,CUST_00531,2025-12-17 22:28:20,PayPal,Completed,9.99,5.0
ORD_001690,CUST_00185,2025-10-17 22:21:01,Apple Pay,Cancelled,4.99,0.0
ORD_001691,CUST_00796,2026-02-03 05:35:48,Buy Now Pay Later,Refunded,0.0,15.0
ORD_001692,CUST_00143,2026-01-25 07:33:14,Buy Now Pay Later,Refunded,0.0,10.0
ORD_001693,CUST_00548,2026-01-08 14:58:19,Buy Now Pay Later,Cancelled,9.99,10.0
ORD_001694,CUST_00803,2026-02-01 06:28:08,PayPal,Completed,9.99,10.0
ORD_001695,CUST_00613,2025-11-12 11:44:08,Apple Pay,Cancelled,0.0,15.0
ORD_001696,CUST_00346,2026-02-20 20:38:29,UPI,Refunded,4.99,0.0
ORD_001697,CUST_00520,2025-10-23 01:51:05,PayPal,Completed,0.0,0.0
ORD_001698,CUST_00459,2026-01-01 06:29:05,UPI,Completed,9.99,0.0
ORD_001699,CUST_00390,2025-03-28 11:49:59,Buy Now Pay Later,Refunded,9.99,5.0
ORD_001700,CUST_00394,2026-01-25 09:52:24,PayPal,Completed,9.99,5.0
ORD_001701,CUST_00591,2025-06-15 02:56:41,PayPal,Completed,4.99,0.0
ORD_001702,CUST_00054,2026-02-18 06:35:19,Apple Pay,Completed,9.99,15.0
ORD_001703,CUST_00040,2026-01-20 19:29:35,Apple Pay,Cancelled,0.0,10.0
ORD_001704,CUST_00275,2026-01-02 12:17:06,Apple Pay,Completed,0.0,0.0
ORD_001705,CUST_00654,2025-07-31 23:23:20,Buy Now Pay Later,Cancelled,0.0,0.0
ORD_001706,CUST_00169,2026-01-04 17:59:49,UPI,Completed,4.99,10.0
ORD_001707,CUST_00399,2025-06-24 10:47:07,PayPal,Refunded,9.99,0.0
ORD_001708,CUST_00543,2025-12-12 22:48:16,Buy Now Pay Later,Cancelled,0.0,10.0
ORD_001709,CUST_00401,2025-12-22 19:17:03,UPI,Completed,4.99,10.0
ORD_001710,CUST_00333,2025-08-07 10:42:50,Apple Pay,Refunded,4.99,15.0
ORD_001711,CUST_00008,2025-12-30 13:15:54,Credit Card,Completed,0.0,10.0
ORD_001712,CUST_00496,2025-04-30 23:46:14,Apple Pay,Completed,0.0,10.0
ORD_001713,CUST_00089,2026-01-07 05:00:54,Apple Pay,Completed,4.99,0.0
ORD_001714,CUST_00111,2025-08-18 18:51:57,Apple Pay,Completed,0.0,15.0
ORD_001715,CUST_00908,2025-07-12 03:17:57,UPI,Completed,0.0,0.0
ORD_001716,CUST_00872,2025-09-17 01:38:19,Credit Card,Completed,0.0,0.0
ORD_001717,CUST_00974,2025-04-13 02:06:07,Buy Now Pay Later,Completed,9.99,5.0
ORD_001718,CUST_00606,2025-11-05 03:16:03,Apple Pay,Completed,0.0,5.0
ORD_001719,CUST_00241,2026-02-14 11:54:42,Apple Pay,Refunded,0.0,0.0
ORD_001720,CUST_00427,2025-07-02 01:20:56,UPI,Completed,9.99,5.0
ORD_001721,CUST_00142,2026-02-18 10:23:58,Apple Pay,Cancelled,9.99,15.0
ORD_001722,CUST_00648,2026-01-14 16:39:02,Apple Pay,Cancelled,9.99,15.0
ORD_001723,CUST_00132,2025-09-25 12:45:47,Credit Card,Refunded,0.0,0.0
ORD_001724,CUST_00821,2025-12-31 21:07:40,PayPal,Completed,0.0,0.0
ORD_001725,CUST_00819,2025-08-18 21:27:03,UPI,Completed,4.99,0.0
ORD_001726,CUST_00535,2025-12-28 02:58:58,Apple Pay,Cancelled,0.0,15.0
ORD_001727,CUST_00872,2026-02-21 08:18:11,UPI,Refunded,9.99,10.0
ORD_001728,CUST_00987,2026-02-11 01:35:14,UPI,Cancelled,4.99,15.0
ORD_001729,CUST_00376,2026-01-04 11:20:50,Buy Now Pay Later,Cancelled,0.0,0.0
ORD_001730,CUST_00725,2026-01-27 14:57:01,Buy Now Pay Later,Completed,0.0,0.0
ORD_001731,CUST_00008,2026-01-21 01:12:38,Credit Card,Refunded,0.0,15.0
ORD_001732,CUST_00251,2026-01-11 21:31:47,UPI,Completed,9.99,15.0
ORD_001733,CUST_00025,2026-01-05 12:52:33,UPI,Completed,0.0,15.0
ORD_001734,CUST_00922,2026-01-05 09:59:33,Buy Now Pay Later,Completed,4.99,15.0
ORD_001735,CUST_00273,2025-09-25 14:01:33,PayPal,Completed,4.99,0.0
ORD_001736,CUST_00093,2025-11-26 16:07:57,Credit Card,Cancelled,9.99,0.0
ORD_001737,CUST_00563,2026-02-14 02:52:28,UPI,Completed,0.0,0.0
ORD_001738,CUST_00204,2026-02-16 11:10:42,Apple Pay,Cancelled,0.0,0.0
ORD_001739,CUST_00159,2025-12-22 19:11:11,UPI,Refunded,9.99,0.0
ORD_001740,CUST_00078,2025-11-22 03:12:23,PayPal,Completed,0.0,0.0
ORD_001741,CUST_00669,2025-07-22 11:54:46,Apple Pay,Cancelled,4.99,10.0
ORD_001742,CUST_00661,2025-08-26 10:15:52,Apple Pay,Cancelled,4.99,0.0
ORD_001743,CUST_00585,2025-11-24 23:02:59,Buy Now Pay Later,Completed,4.99,0.0
ORD_001744,CUST_00192,2025-10-17 15:14:14,Buy Now Pay Later,Completed,0.0,0.0
ORD_001745,CUST_00778,2026-02-27 10:33:33,PayPal,Cancelled,4.99,15.0
ORD_001746,CUST_00975,2026-01-01 23:20:02,Credit Card,Refunded,9.99,0.0
ORD_001747,CUST_00813,2025-07-11 00:09:38,Credit Card,Completed,0.0,0.0
ORD_001748,CUST_00780,2026-01-22 00:22:09,Buy Now Pay Later,Completed,9.99,10.0
ORD_001749,CUST_00701,2025-04-30 13:51:16,PayPal,Cancelled,0.0,0.0
ORD_001750,CUST_00404,2025-08-16 06:29:41,UPI,Completed,0.0,0.0
ORD_001751,CUST_00084,2026-02-28 06:52:50,Apple Pay,Refunded,0.0,5.0
ORD_001752,CUST_00585,2025-08-24 02:53:46,Apple Pay,Completed,9.99,15.0
ORD_001753,CUST_00095,2025-06-11 23:51:04,Buy Now Pay Later,Completed,0.0,0.0
ORD_001754,CUST_00934,2025-03-13 12:24:13,Buy Now Pay Later,Refunded,0.0,0.0
ORD_001755,CUST_00096,2026-01-17 12:20:52,Credit Card,Completed,0.0,15.0
ORD_001756,CUST_00162,2025-10-03 11:59:24,Credit Card,Cancelled,0.0,15.0
ORD_001757,CUST_00690,2025-12-24 21:00:47,PayPal,Completed,0.0,0.0
ORD_001758,CUST_00124,2025-08-16 07:11:03,Buy Now Pay Later,Completed,9.99,15.0
ORD_001759,CUST_00955,2025-08-23 13:12:24,UPI,Completed,0.0,10.0
ORD_001760,CUST_00550,2025-08-31 12:10:17,PayPal,Cancelled,0.0,10.0
ORD_001761,CUST_00181,2025-07-28 23:50:13,Buy Now Pay Later,Completed,4.99,15.0
ORD_001762,CUST_00945,2025-10-26 07:02:45,Apple Pay,Completed,9.99,0.0
ORD_001763,CUST_00018,2025-10-30 22:13:27,Credit Card,Cancelled,9.99,15.0
ORD_001764,CUST_00583,2026-02-27 06:05:58,Credit Card,Completed,0.0,5.0
ORD_001765,CUST_00993,2025-10-28 14:15:22,Buy Now Pay Later,Completed,4.99,5.0
ORD_001766,CUST_00553,2025-09-20 18:11:29,Apple Pay,Completed,0.0,0.0
ORD_001767,CUST_00910,2026-02-05 09:52:55,Credit Card,Completed,4.99,0.0
ORD_001768,CUST_00629,2025-05-02 04:23:16,PayPal,Completed,0.0,0.0
ORD_001769,CUST_00635,2025-03-14 22:29:42,Credit Card,Completed,9.99,5.0
ORD_001770,CUST_00134,2025-10-27 06:29:59,PayPal,Completed,4.99,0.0
ORD_001771,CUST_00658,2026-01-08 12:37:15,Credit Card,Completed,0.0,0.0
ORD_001772,CUST_00372,2025-12-21 18:23:14,Buy Now Pay Later,Completed,4.99,5.0
ORD_001773,CUST_00454,2025-10-31 00:52:20,PayPal,Cancelled,4.99,0.0
ORD_001774,CUST_00492,2026-02-25 00:45:09,Credit Card,Completed,4.99,5.0
ORD_001775,CUST_00046,2026-02-27 18:24:38,Credit Card,Completed,0.0,0.0
ORD_001776,CUST_00568,2025-07-16 18:18:05,PayPal,Completed,4.99,0.0
ORD_001777,CUST_00529,2025-06-12 18:19:01,Apple Pay,Refunded,9.99,15.0
ORD_001778,CUST_00110,2025-08-12 02:10:32,Credit Card,Refunded,9.99,0.0
ORD_001779,CUST_00087,2025-07-25 02:19:22,Credit Card,Refunded,0.0,0.0
ORD_001780,CUST_00730,2026-01-31 10:15:48,Buy Now Pay Later,Completed,4.99,0.0
ORD_001781,CUST_00504,2025-07-05 01:16:03,Buy Now Pay Later,Completed,0.0,0.0
ORD_001782,CUST_00545,2026-02-04 13:30:27,Buy Now Pay Later,Refunded,4.99,15.0
ORD_001783,CUST_00031,2025-10-12 17:47:54,Buy Now Pay Later,Completed,0.0,15.0
ORD_001784,CUST_00843,2026-02-11 07:04:04,Buy Now Pay Later,Completed,4.99,0.0
ORD_001785,CUST_00851,2025-12-14 09:01:37,UPI,Cancelled,4.99,0.0
ORD_001786,CUST_00989,2025-10-19 06:46:56,Buy Now Pay Later,Cancelled,4.99,0.0
ORD_001787,CUST_00479,2025-04-25 06:29:31,Buy Now Pay Later,Completed,0.0,10.0
ORD_001788,CUST_00070,2026-02-20 23:39:41,PayPal,Cancelled,4.99,0.0
ORD_001789,CUST_00068,2025-09-09 13:07:38,Credit Card,Completed,9.99,10.0
ORD_001790,CUST_00305,2026-02-21 22:03:16,Credit Card,Completed,0.0,15.0
ORD_001791,CUST_00605,2026-02-19 07:27:07,Buy Now Pay Later,Cancelled,9.99,5.0
ORD_001792,CUST_00300,2025-09-16 17:54:44,Credit Card,Completed,4.99,5.0
ORD_001793,CUST_00273,2025-06-26 02:09:12,Buy Now Pay Later,Completed,9.99,0.0
ORD_001794,CUST_00297,2026-02-05 23:26:14,Apple Pay,Refunded,9.99,0.0
ORD_001795,CUST_00143,2025-12-27 01:58:25,PayPal,Completed,9.99,5.0
ORD_001796,CUST_00092,2026-02-02 22:45:41,PayPal,Completed,0.0,10.0
ORD_001797,CUST_00769,2026-02-19 15:23:45,Credit Card,Refunded,0.0,5.0
ORD_001798,CUST_00986,2026-01-13 06:37:10,Credit Card,Cancelled,9.99,15.0
ORD_001799,CUST_00916,2025-10-09 07:11:11,Buy Now Pay Later,Completed,4.99,5.0
ORD_001800,CUST_00950,2025-12-19 14:44:02,Credit Card,Refunded,0.0,10.0
ORD_001801,CUST_00429,2026-01-01 04:16:39,UPI,Completed,0.0,0.0
ORD_001802,CUST_00088,2026-02-07 23:11:11,UPI,Refunded,9.99,0.0
ORD_001803,CUST_00837,2025-12-29 08:23:54,PayPal,Completed,9.99,10.0
ORD_001804,CUST_00771,2025-08-24 14:54:31,Apple Pay,Refunded,9.99,0.0
ORD_001805,CUST_00265,2025-06-28 03:44:07,UPI,Refunded,0.0,5.0
ORD_001806,CUST_00658,2026-01-31 21:06:21,Apple Pay,Completed,0.0,10.0
ORD_001807,CUST_00387,2025-11-29 03:56:16,UPI,Completed,9.99,15.0
ORD_001808,CUST_00656,2025-04-29 08:06:11,Apple Pay,Refunded,0.0,10.0
ORD_001809,CUST_00273,2025-09-13 15:11:43,PayPal,Refunded,0.0,5.0
ORD_001810,CUST_00347,2025-04-24 06:58:15,UPI,Completed,0.0,10.0
ORD_001811,CUST_00556,2025-11-11 02:39:19,Buy Now Pay Later,Completed,4.99,0.0
ORD_001812,CUST_00546,2026-01-26 00:24:34,UPI,Completed,4.99,0.0
ORD_001813,CUST_00456,2026-02-12 14:43:54,Credit Card,Refunded,0.0,10.0
ORD_001814,CUST_00076,2025-11-13 20:00:11,PayPal,Completed,9.99,15.0
ORD_001815,CUST_00418,2025-09-17 04:59:55,PayPal,Completed,4.99,0.0
ORD_001816,CUST_00045,2025-07-26 14:28:44,Credit Card,Completed,9.99,0.0
ORD_001817,CUST_00929,2025-10-21 12:02:14,Credit Card,Completed,9.99,0.0
ORD_001818,CUST_00326,2025-12-21 07:21:57,UPI,Completed,4.99,10.0
ORD_001819,CUST_00496,2026-02-09 04:16:32,Apple Pay,Cancelled,9.99,0.0
ORD_001820,CUST_00552,2026-01-07 18:10:13,UPI,Refunded,0.0,15.0
ORD_001821,CUST_00149,2025-10-04 00:39:31,Credit Card,Completed,9.99,5.0
ORD_001822,CUST_00860,2025-11-19 00:15:45,Apple Pay,Refunded,4.99,15.0
ORD_001823,CUST_00433,2025-12-08 18:53:24,Buy Now Pay Later,Cancelled,9.99,5.0
ORD_001824,CUST_00320,2025-10-14 19:56:14,Apple Pay,Completed,9.99,0.0
ORD_001825,CUST_00051,2025-07-17 11:16:01,UPI,Completed,9.99,0.0
ORD_001826,CUST_00714,2025-12-25 01:16:06,Credit Card,Cancelled,4.99,0.0
ORD_001827,CUST_00700,2025-07-11 03:13:33,Apple Pay,Completed,4.99,0.0
ORD_001828,CUST_00664,2025-12-15 05:38:17,Credit Card,Completed,9.99,0.0
ORD_001829,CUST_00008,2025-12-02 09:28:47,Buy Now Pay Later,Completed,4.99,0.0
ORD_001830,CUST_00184,2025-12-26 02:29:08,UPI,Completed,4.99,10.0
ORD_001831,CUST_00335,2026-02-23 19:59:34,UPI,Completed,4.99,0.0
ORD_001832,CUST_00502,2025-11-02 13:54:09,Apple Pay,Completed,4.99,5.0
ORD_001833,CUST_00801,2026-02-22 04:59:09,Apple Pay,Refunded,4.99,0.0
ORD_001834,CUST_00897,2026-01-29 12:44:21,Credit Card,Completed,4.99,15.0
ORD_001835,CUST_00343,2026-01-21 06:47:29,UPI,Refunded,9.99,0.0
ORD_001836,CUST_00877,2025-09-30 09:26:35,UPI,Completed,4.99,0.0
ORD_001837,CUST_00711,2026-02-06 07:53:26,UPI,Completed,0.0,10.0
ORD_001838,CUST_00107,2025-12-29 19:31:06,Buy Now Pay Later,Completed,4.99,0.0
ORD_001839,CUST_00547,2026-02-13 17:43:35,Credit Card,Refunded,0.0,10.0
ORD_001840,CUST_00529,2025-10-28 00:46:47,PayPal,Completed,0.0,0.0
ORD_001841,CUST_00904,2025-08-02 05:52:35,UPI,Completed,9.99,0.0
ORD_001842,CUST_00832,2025-07-22 20:34:08,PayPal,Completed,0.0,0.0
ORD_001843,CUST_00258,2025-10-10 06:24:51,Apple Pay,Cancelled,4.99,0.0
ORD_001844,CUST_00748,2025-12-29 06:10:54,PayPal,Refunded,9.99,0.0
ORD_001845,CUST_00272,2025-10-25 17:22:13,PayPal,Completed,9.99,15.0
ORD_001846,CUST_00333,2025-11-07 17:10:13,UPI,Completed,9.99,0.0
ORD_001847,CUST_00669,2025-07-23 22:43:30,Credit Card,Completed,0.0,0.0
ORD_001848,CUST_00158,2026-02-22 08:01:11,UPI,Cancelled,4.99,5.0
ORD_001849,CUST_00661,2025-11-03 17:53:43,Buy Now Pay Later,Cancelled,0.0,0.0
ORD_001850,CUST_00702,2026-01-28 15:13:47,Buy Now Pay Later,Completed,0.0,0.0
ORD_001851,CUST_00262,2025-12-05 04:17:47,Apple Pay,Cancelled,0.0,10.0
ORD_001852,CUST_00516,2025-07-13 20:07:20,Credit Card,Completed,4.99,0.0
ORD_001853,CUST_00807,2025-12-09 19:59:26,Buy Now Pay Later,Refunded,4.99,5.0
ORD_001854,CUST_00527,2026-02-02 02:26:39,Apple Pay,Completed,4.99,0.0
ORD_001855,CUST_00979,2026-01-09 14:29:41,Buy Now Pay Later,Completed,0.0,10.0
ORD_001856,CUST_00705,2025-08-20 00:53:57,Credit Card,Completed,9.99,15.0
ORD_001857,CUST_00703,2025-12-13 09:59:56,Buy Now Pay Later,Completed,4.99,10.0
ORD_001858,CUST_00262,2026-02-24 16:50:58,UPI,Cancelled,9.99,10.0
ORD_001859,CUST_00541,2026-02-05 03:47:15,Buy Now Pay Later,Completed,4.99,0.0
ORD_001860,CUST_00108,2025-08-09 05:52:20,Credit Card,Completed,0.0,0.0
ORD_001861,CUST_00554,2026-01-04 22:27:35,Buy Now Pay Later,Completed,0.0,0.0
ORD_001862,CUST_00607,2026-01-13 21:16:58,Credit Card,Completed,0.0,0.0
ORD_001863,CUST_00563,2025-12-04 10:55:28,PayPal,Completed,0.0,10.0
ORD_001864,CUST_00888,2026-02-16 23:39:55,Credit Card,Completed,0.0,0.0
ORD_001865,CUST_00016,2026-01-10 19:38:52,Buy Now Pay Later,Completed,0.0,0.0
ORD_001866,CUST_00473,2025-12-08 19:37:00,Buy Now Pay Later,Completed,9.99,10.0
ORD_001867,CUST_00889,2026-02-17 20:48:44,Apple Pay,Cancelled,0.0,10.0
ORD_001868,CUST_00382,2026-01-14 07:59:28,Apple Pay,Completed,4.99,10.0
ORD_001869,CUST_00250,2026-01-24 20:22:00,Buy Now Pay Later,Completed,4.99,0.0
ORD_001870,CUST_00200,2025-12-30 15:44:11,Credit Card,Completed,9.99,0.0
ORD_001871,CUST_00004,2025-05-25 15:19:51,Credit Card,Cancelled,0.0,5.0
ORD_001872,CUST_00967,2025-12-27 15:17:24,Credit Card,Cancelled,0.0,0.0
ORD_001873,CUST_00996,2026-02-09 08:50:04,UPI,Completed,0.0,0.0
ORD_001874,CUST_00307,2025-07-31 10:05:16,UPI,Cancelled,0.0,0.0
ORD_001875,CUST_00332,2025-06-08 15:37:29,Credit Card,Completed,4.99,10.0
ORD_001876,CUST_00016,2026-01-28 12:08:04,Apple Pay,Refunded,0.0,10.0
ORD_001877,CUST_00387,2026-02-07 04:01:12,Buy Now Pay Later,Cancelled,4.99,0.0
ORD_001878,CUST_00541,2025-12-12 16:58:12,Buy Now Pay Later,Refunded,9.99,10.0
ORD_001879,CUST_00484,2026-02-20 22:35:00,UPI,Refunded,9.99,0.0
ORD_001880,CUST_00372,2026-01-09 09:43:35,PayPal,Completed,9.99,15.0
ORD_001881,CUST_00966,2025-08-10 18:16:17,Buy Now Pay Later,Completed,9.99,5.0
ORD_001882,CUST_00573,2025-07-06 23:37:07,Buy Now Pay Later,Completed,0.0,10.0
ORD_001883,CUST_00957,2025-08-31 08:33:22,Credit Card,Completed,4.99,10.0
ORD_001884,CUST_00468,2025-12-08 23:00:05,UPI,Cancelled,4.99,5.0
ORD_001885,CUST_00190,2026-02-19 11:02:14,Credit Card,Completed,4.99,0.0
ORD_001886,CUST_00730,2026-02-17 06:50:11,Buy Now Pay Later,Completed,0.0,0.0
ORD_001887,CUST_00343,2026-01-03 12:43:34,Apple Pay,Refunded,4.99,15.0
ORD_001888,CUST_00939,2025-08-28 18:21:19,Apple Pay,Completed,0.0,5.0
ORD_001889,CUST_00003,2026-02-12 17:53:26,Buy Now Pay Later,Refunded,0.0,5.0
ORD_001890,CUST_00961,2025-06-09 02:04:44,Credit Card,Completed,4.99,5.0
ORD_001891,CUST_00217,2025-09-06 18:24:34,Buy Now Pay Later,Completed,9.99,0.0
ORD_001892,CUST_00006,2025-07-12 12:08:06,Apple Pay,Completed,0.0,0.0
ORD_001893,CUST_00464,2025-10-17 08:40:37,Buy Now Pay Later,Completed,4.99,0.0
ORD_001894,CUST_00007,2026-01-30 13:55:24,Credit Card,Completed,9.99,10.0
ORD_001895,CUST_00119,2025-12-10 19:11:27,Apple Pay,Completed,0.0,15.0
ORD_001896,CUST_00902,2025-05-31 01:23:07,PayPal,Cancelled,9.99,0.0
ORD_001897,CUST_00045,2025-02-04 09:58:50,Credit Card,Completed,4.99,10.0
ORD_001898,CUST_00980,2026-02-17 05:06:14,Apple Pay,Completed,9.99,10.0
ORD_001899,CUST_00831,2025-05-16 11:31:37,PayPal,Refunded,9.99,10.0
ORD_001900,CUST_00135,2026-01-01 13:33:12,PayPal,Completed,4.99,0.0
ORD_001901,CUST_00924,2025-09-14 21:27:39,Buy Now Pay Later,Completed,4.99,0.0
ORD_001902,CUST_00626,2025-12-18 08:44:22,Apple Pay,Completed,0.0,0.0
ORD_001903,CUST_00537,2025-11-10 16:43:01,Apple Pay,Completed,4.99,0.0
ORD_001904,CUST_00764,2026-01-25 19:41:35,Apple Pay,Completed,9.99,0.0
ORD_001905,CUST_00954,2026-01-02 11:24:31,PayPal,Refunded,4.99,0.0
ORD_001906,CUST_00944,2026-02-20 01:56:47,Credit Card,Cancelled,4.99,0.0
ORD_001907,CUST_00052,2025-10-06 06:55:53,Apple Pay,Completed,0.0,0.0
ORD_001908,CUST_00164,2025-08-04 04:04:13,Buy Now Pay Later,Refunded,0.0,10.0
ORD_001909,CUST_00924,2025-12-22 11:19:14,Buy Now Pay Later,Completed,0.0,15.0
ORD_001910,CUST_00911,2025-05-31 11:15:29,Credit Card,Completed,9.99,0.0
ORD_001911,CUST_00966,2025-12-27 21:01:41,Credit Card,Cancelled,9.99,0.0
ORD_001912,CUST_00735,2026-01-28 18:52:55,PayPal,Completed,0.0,15.0
ORD_001913,CUST_00915,2025-03-15 19:43:42,Apple Pay,Cancelled,9.99,0.0
ORD_001914,CUST_00011,2025-10-22 22:38:12,Apple Pay,Completed,0.0,0.0
ORD_001915,CUST_00953,2025-06-26 20:05:32,Apple Pay,Completed,4.99,0.0
ORD_001916,CUST_00722,2025-09-27 13:28:53,Buy Now Pay Later,Completed,4.99,0.0
ORD_001917,CUST_00375,2026-01-08 18:35:09,Buy Now Pay Later,Completed,4.99,5.0
ORD_001918,CUST_00013,2025-06-08 07:53:24,Credit Card,Cancelled,0.0,0.0
ORD_001919,CUST_00519,2026-01-05 19:10:57,Credit Card,Cancelled,9.99,15.0
ORD_001920,CUST_00632,2025-12-24 06:11:39,Buy Now Pay Later,Refunded,9.99,0.0
ORD_001921,CUST_00151,2025-08-12 22:38:58,UPI,Completed,4.99,0.0
ORD_001922,CUST_00964,2025-10-06 00:55:02,Credit Card,Completed,9.99,5.0
ORD_001923,CUST_00397,2026-02-04 19:46:38,Apple Pay,Completed,9.99,5.0
ORD_001924,CUST_00697,2026-01-29 11:32:50,Apple Pay,Cancelled,9.99,0.0
ORD_001925,CUST_00403,2025-10-14 14:13:46,Credit Card,Completed,4.99,0.0
ORD_001926,CUST_00165,2025-12-23 15:33:40,Apple Pay,Completed,4.99,5.0
ORD_001927,CUST_00293,2025-08-09 20:51:27,PayPal,Completed,9.99,0.0
ORD_001928,CUST_00720,2026-02-16 03:25:46,Credit Card,Completed,4.99,0.0
ORD_001929,CUST_00016,2025-12-26 22:44:42,Apple Pay,Refunded,0.0,15.0
ORD_001930,CUST_00006,2026-02-22 06:54:15,Credit Card,Refunded,0.0,0.0
ORD_001931,CUST_00091,2026-01-26 16:48:58,Apple Pay,Completed,0.0,10.0
ORD_001932,CUST_00343,2025-12-23 17:12:00,Apple Pay,Completed,4.99,10.0
ORD_001933,CUST_00090,2025-05-15 11:41:57,Credit Card,Refunded,4.99,0.0
ORD_001934,CUST_00430,2025-05-22 09:01:59,PayPal,Completed,9.99,0.0
ORD_001935,CUST_00475,2025-02-12 23:15:43,Apple Pay,Cancelled,0.0,0.0
ORD_001936,CUST_00731,2026-02-07 05:51:10,Credit Card,Completed,0.0,15.0
ORD_001937,CUST_00815,2025-10-17 08:49:06,Buy Now Pay Later,Completed,9.99,0.0
ORD_001938,CUST_00741,2025-12-24 10:42:46,Credit Card,Cancelled,0.0,5.0
ORD_001939,CUST_00448,2025-10-21 15:15:32,Buy Now Pay Later,Refunded,0.0,10.0
ORD_001940,CUST_00583,2026-02-14 09:27:43,Credit Card,Cancelled,9.99,0.0
ORD_001941,CUST_00784,2025-10-14 10:09:49,UPI,Completed,9.99,10.0
ORD_001942,CUST_00283,2025-12-26 20:35:20,UPI,Completed,9.99,0.0
ORD_001943,CUST_00182,2026-02-19 08:13:34,PayPal,Completed,0.0,15.0
ORD_001944,CUST_00061,2025-12-20 02:58:36,PayPal,Completed,9.99,0.0
ORD_001945,CUST_00135,2026-02-22 13:38:15,Buy Now Pay Later,Cancelled,9.99,0.0
ORD_001946,CUST_00201,2025-01-24 02:23:26,PayPal,Cancelled,0.0,0.0
ORD_001947,CUST_00284,2026-02-17 22:17:16,UPI,Cancelled,9.99,0.0
ORD_001948,CUST_00871,2025-08-10 06:21:52,Buy Now Pay Later,Cancelled,0.0,0.0
ORD_001949,CUST_00908,2025-03-04 02:07:35,Credit Card,Completed,9.99,0.0
ORD_001950,CUST_00733,2026-01-15 05:04:30,Buy Now Pay Later,Completed,4.99,0.0
ORD_001951,CUST_00230,2025-11-14 03:28:57,Credit Card,Completed,9.99,5.0
ORD_001952,CUST_00388,2026-02-16 11:24:49,Buy Now Pay Later,Refunded,9.99,10.0
ORD_001953,CUST_00123,2026-02-11 02:43:31,Buy Now Pay Later,Completed,0.0,0.0
